AGECL,HHSEX,EDCL,KIDS,MARRIED,HOUSECL,OCCAT2,LIFECL,INCCAT,NWCAT,WSAVED,SPENDMOR,KNOWL,Risk_tolerance
1,1,4,0,2,2,4,1,1,1,1,5,6,0.3084648493543759
2,1,4,2,1,2,1,3,5,4,3,5,9,0.6644573322286661
2,1,4,2,1,2,1,3,5,4,3,5,9,0.6610878661087866
2,1,4,2,1,2,1,3,5,4,3,5,9,0.6610878661087866
2,1,4,2,1,2,1,3,5,4,3,5,9,0.6610878661087866
2,1,4,2,1,2,1,3,5,4,3,5,9,0.6481320590790617
4,1,4,0,2,1,1,5,4,5,3,4,10,0.7837837837837838
4,1,4,0,2,1,1,5,4,5,3,4,10,0.7837837837837838
4,1,4,0,2,1,1,5,4,5,3,4,10,0.7837837837837838
4,1,4,0,2,1,1,5,4,5,3,4,10,0.7837837837837838
4,1,4,0,2,1,1,5,4,5,3,4,10,0.7837837837837838
3,2,2,0,2,2,1,1,2,1,2,4,8,0.0
3,2,2,0,2,2,1,1,2,1,2,4,8,0.0
3,2,2,0,2,2,1,1,2,1,2,4,8,0.0
3,2,2,0,2,2,1,1,2,1,2,4,8,0.0
3,2,2,0,2,2,1,1,2,1,2,4,8,0.0
2,2,3,1,2,2,2,4,2,1,2,4,10,0.0
2,2,3,1,2,2,2,4,2,1,2,4,10,0.0
2,2,3,1,2,2,2,4,2,1,2,4,10,0.0
2,2,3,1,2,2,2,4,2,1,2,4,10,0.0
2,2,3,1,2,2,2,4,2,1,2,4,10,0.0
1,2,4,0,2,2,1,1,1,1,1,4,10,0.024390243902439025
1,2,4,0,2,2,1,1,1,1,1,4,10,0.024390243902439025
1,2,4,0,2,2,1,1,1,1,1,4,10,0.024390243902439025
1,2,4,0,2,2,1,1,1,1,1,4,10,0.024390243902439025
1,2,4,0,2,2,1,1,1,1,1,4,10,0.024390243902439025
5,1,4,0,1,1,4,6,6,5,3,5,10,0.937741422403999
5,1,4,0,1,1,4,6,6,5,3,5,10,0.9341432225063938
5,1,4,0,1,1,4,6,6,5,3,5,10,0.9264935877385049
5,1,4,0,1,1,4,6,6,5,3,5,10,0.9403738317757009
5,1,4,0,1,1,4,6,6,5,3,5,10,0.9127089806184346
4,1,2,1,1,1,2,5,4,1,3,5,5,0.45871559633027525
4,1,2,1,1,1,2,5,4,2,3,5,5,0.4601226993865031
4,1,2,1,1,1,2,5,4,2,3,5,5,0.4601226993865031
4,1,2,1,1,1,2,5,4,1,3,5,5,0.4601226993865031
4,1,2,1,1,1,2,5,4,2,3,5,5,0.4601226993865031
1,2,4,0,2,1,1,1,4,2,2,4,6,0.3333333333333333
1,2,4,0,2,1,1,1,4,2,2,4,6,0.3333333333333333
1,2,4,0,2,1,1,1,4,2,2,4,6,0.3333333333333333
1,2,4,0,2,1,1,1,4,2,2,4,6,0.3333333333333333
1,2,4,0,2,1,1,1,4,2,2,4,6,0.3333333333333333
2,1,4,1,1,1,2,3,3,4,2,3,7,0.11764705882352941
2,1,4,1,1,1,2,3,3,4,2,3,7,0.10989010989010989
2,1,4,1,1,1,2,3,3,4,2,3,7,0.10526315789473684
2,1,4,1,1,1,2,3,3,4,2,3,7,0.11904761904761904
2,1,4,1,1,1,2,3,3,4,2,3,7,0.11363636363636363
1,1,1,0,2,2,2,1,2,2,3,1,6,0.9873949579831933
1,1,1,0,2,2,2,1,2,2,3,1,6,0.9496567505720824
1,1,1,0,2,2,2,1,2,2,3,1,6,0.9783878504672897
1,1,1,0,2,2,2,1,2,2,3,1,6,0.9574468085106383
1,1,1,0,2,2,2,1,2,2,3,1,6,0.9398496240601504
5,1,2,0,2,2,3,5,2,2,2,4,5,0.0
5,1,2,0,2,2,3,5,2,2,2,4,5,0.0
5,1,2,0,2,2,3,5,2,1,2,4,5,0.0
5,1,2,0,2,2,3,5,2,2,2,4,5,0.0
5,1,2,0,2,2,3,5,2,1,2,4,5,0.0
6,2,4,0,2,1,4,6,3,4,2,4,7,0.6786155747836835
6,2,4,0,2,1,4,6,3,4,2,4,7,0.6783042394014963
6,2,4,0,2,1,4,6,3,4,2,4,7,0.6610608020698577
6,2,4,0,2,1,4,6,3,4,2,4,7,0.666235446313066
6,2,4,0,2,1,4,6,3,4,2,4,7,0.6658291457286433
2,1,4,2,1,1,1,3,6,5,3,2,10,0.5456595264937993
2,1,4,2,1,1,1,3,6,5,3,2,10,0.5456595264937993
2,1,4,2,1,1,1,3,6,5,3,2,10,0.5451467268623025
2,1,4,2,1,1,1,3,6,5,3,2,10,0.5451467268623025
2,1,4,2,1,1,1,3,6,5,3,2,10,0.5456595264937993
4,1,2,1,1,1,1,5,5,4,3,5,8,0.6869893701133268
4,1,2,1,1,1,1,5,5,4,3,5,8,0.7062100606259217
4,1,2,1,1,1,1,5,6,4,3,5,8,0.7162284678150499
4,1,2,1,1,1,1,5,5,4,3,5,8,0.7607260726072608
4,1,2,1,1,1,1,5,6,4,3,5,8,0.6696728389139404
3,1,2,0,1,2,1,2,3,1,3,2,5,0.0
3,1,2,0,1,2,1,2,3,1,3,2,5,0.0
3,1,2,0,1,2,1,2,3,1,3,2,5,0.0
3,1,2,0,1,2,1,2,3,1,3,2,5,0.0
3,1,2,0,1,2,1,2,3,1,3,2,5,0.0
6,1,4,0,1,1,4,6,2,2,2,4,10,0.0
6,1,4,0,1,1,4,6,2,2,2,4,10,0.0
6,1,4,0,1,1,4,6,2,2,2,4,10,0.0
6,1,4,0,1,1,4,6,2,2,2,4,10,0.0
6,1,4,0,1,1,4,6,2,2,2,4,10,0.0
4,2,3,1,2,2,2,5,2,1,1,1,5,0.0
4,2,3,1,2,2,2,5,2,1,1,1,5,0.0
4,2,3,1,2,2,2,5,2,1,1,1,5,0.0
4,2,3,1,2,2,2,5,2,1,1,1,5,0.0
4,2,3,1,2,2,2,5,2,1,1,1,5,0.0
6,1,4,0,1,1,1,5,5,4,2,4,10,0.5584131990780056
6,1,4,0,1,1,1,5,5,4,2,4,10,0.5584131990780056
6,1,4,0,1,1,1,5,5,4,2,4,10,0.5584131990780056
6,1,4,0,1,1,1,5,5,4,2,4,10,0.5584131990780056
6,1,4,0,1,1,1,5,5,4,2,4,10,0.5584131990780056
5,1,2,0,1,1,1,5,6,5,3,5,8,0.8388734753703607
5,1,2,0,1,1,1,5,6,5,3,5,8,0.88028839613658
5,1,2,0,1,1,1,5,6,5,3,5,8,0.8229295592746059
5,1,2,0,1,1,1,5,6,5,3,5,8,0.5054612066013833
5,1,2,0,1,1,1,5,6,5,3,5,8,0.6109610189116171
1,1,4,0,1,2,2,2,2,1,3,5,7,0.8364131491927641
1,1,4,0,1,2,2,2,2,1,3,5,7,0.827985924239288
1,1,4,0,1,2,2,2,2,1,3,5,7,0.827985924239288
1,1,4,0,1,2,2,2,2,1,3,5,7,0.8364495178114545
1,1,4,0,1,2,2,2,2,1,3,5,7,0.8380432664198012
4,1,2,0,1,1,3,5,4,3,2,4,6,0.8614602457280045
4,1,2,0,1,1,3,5,4,3,2,4,6,0.8614359148166978
4,1,2,0,1,1,3,5,4,3,2,4,6,0.8614359148166978
4,1,2,0,1,1,3,5,4,3,2,4,6,0.8614602457280045
4,1,2,0,1,1,3,5,4,3,2,4,6,0.8614359148166978
1,2,4,0,2,2,1,1,3,2,1,3,6,0.03314917127071823
1,2,4,0,2,2,1,1,3,2,1,3,6,0.03314917127071823
1,2,4,0,2,2,1,1,3,2,1,3,6,0.03314917127071823
1,2,4,0,2,2,1,1,3,2,1,3,6,0.03314917127071823
1,2,4,0,2,2,1,1,3,2,1,3,6,0.03314917127071823
4,2,3,1,2,2,3,5,4,2,2,4,7,0.0
4,2,3,1,2,2,3,5,4,2,2,4,7,0.0
4,2,3,1,2,2,3,5,4,2,2,4,7,0.0
4,2,3,1,2,2,3,5,4,2,2,4,7,0.0
4,2,3,1,2,2,3,5,4,2,2,4,7,0.0
4,1,2,0,1,1,1,5,6,5,3,2,8,0.9870438858919696
4,1,2,0,1,1,1,5,6,5,3,2,8,0.988705274841488
4,1,2,0,1,1,1,5,6,5,3,2,8,0.9867156585641605
4,1,2,0,1,1,1,5,6,5,3,2,8,0.9880339562520278
4,1,2,0,1,1,1,5,6,5,3,2,8,0.9882209876248838
4,2,4,0,2,1,2,5,4,3,3,5,8,0.7037037037037037
4,2,4,0,2,1,2,5,4,3,3,5,8,0.564625850340136
4,2,4,0,2,1,2,5,4,3,3,5,8,0.7077625570776256
4,2,4,0,2,1,2,5,4,4,3,5,8,0.8661087866108786
4,2,4,0,2,1,2,5,4,3,3,5,8,0.41284403669724773
5,1,4,0,1,1,1,5,6,5,3,4,10,0.7041420118343196
5,1,4,0,1,1,1,5,6,5,3,4,10,0.6923076923076923
5,1,4,0,1,1,1,5,6,5,3,4,10,0.6666666666666666
5,1,4,0,1,1,1,5,6,5,3,4,10,0.75
5,1,4,0,1,1,1,5,6,5,3,4,10,0.7041420118343196
4,2,1,3,2,1,2,5,2,2,3,5,8,0.047080979284369114
4,2,1,3,2,1,2,5,2,2,3,5,8,0.047080979284369114
4,2,1,3,2,1,2,5,2,2,3,5,8,0.047080979284369114
4,2,1,3,2,1,2,5,2,2,3,5,8,0.047080979284369114
4,2,1,3,2,1,2,5,2,2,3,5,8,0.047080979284369114
2,1,3,0,2,2,1,1,6,2,3,2,6,0.8566978193146417
2,1,3,0,2,2,1,1,6,2,3,2,6,0.874439461883408
2,1,3,0,2,2,1,1,6,3,3,2,6,0.8979328165374677
2,1,3,0,2,2,1,1,6,3,3,2,6,0.899873257287706
2,1,3,0,2,2,1,1,5,3,3,2,6,0.8950201884253028
2,1,4,1,1,1,2,3,6,5,3,4,10,0.3313298271975958
2,1,4,1,1,1,2,3,6,5,3,4,10,0.3313298271975958
2,1,4,1,1,1,2,3,6,5,3,4,10,0.3313298271975958
2,1,4,1,1,1,2,3,6,5,3,4,10,0.3313298271975958
2,1,4,1,1,1,2,3,6,5,3,4,10,0.3313298271975958
4,2,3,2,2,2,4,6,2,1,2,4,5,0.0
4,2,3,2,2,2,4,6,2,1,2,4,5,0.0
4,2,3,2,2,2,4,6,1,1,2,4,5,0.0
4,2,3,2,2,2,4,6,2,1,2,4,5,0.0
4,2,3,2,2,2,4,6,1,1,2,4,5,0.0
3,1,3,0,2,2,1,1,4,3,2,5,8,0.8963815789473685
3,1,3,0,2,2,1,1,4,3,2,5,8,0.8963815789473685
3,1,3,0,2,2,1,1,4,3,2,5,8,0.8963815789473685
3,1,3,0,2,2,1,1,4,3,2,5,8,0.8963815789473685
3,1,3,0,2,2,1,1,4,3,2,5,8,0.8963815789473685
6,2,3,0,2,1,4,6,2,3,3,5,8,0.0
6,2,3,0,2,1,4,6,2,3,3,5,8,0.0
6,2,3,0,2,1,4,6,2,3,3,5,8,0.0
6,2,3,0,2,1,4,6,2,3,3,5,8,0.0
6,2,3,0,2,1,4,6,2,3,3,5,8,0.0
3,1,1,4,1,1,2,3,3,3,2,2,7,0.0
3,1,1,4,1,1,2,3,3,3,2,2,7,0.0
3,1,1,4,1,1,2,3,3,3,2,2,7,0.0
3,1,1,4,1,1,2,3,3,3,2,2,7,0.0
3,1,1,4,1,1,2,3,3,3,2,2,7,0.0
3,1,4,0,1,1,1,2,6,5,3,5,8,0.22169811320754718
3,1,4,0,1,1,1,2,6,5,3,5,8,0.22169811320754718
3,1,4,0,1,1,1,2,6,5,3,5,8,0.22169811320754718
3,1,4,0,1,1,1,2,6,5,3,5,8,0.22169811320754718
3,1,4,0,1,1,1,2,6,5,3,5,8,0.22169811320754718
4,1,2,0,1,1,3,5,4,4,3,5,5,0.20612813370473537
4,1,2,0,1,1,3,5,4,4,3,5,5,0.20612813370473537
4,1,2,0,1,1,3,5,4,4,3,5,5,0.20612813370473537
4,1,2,0,1,1,3,5,4,4,3,5,5,0.17630057803468208
4,1,2,0,1,1,3,5,4,4,3,5,5,0.1810344827586207
6,2,4,0,2,2,4,6,2,3,1,5,10,0.8857142857142857
6,2,4,0,2,2,4,6,2,3,1,5,10,0.8857142857142857
6,2,4,0,2,2,4,6,2,3,1,5,10,0.8857142857142857
6,2,4,0,2,2,4,6,2,3,1,5,10,0.8857142857142857
6,2,4,0,2,2,4,6,2,3,1,5,10,0.8857142857142857
5,1,2,0,1,2,4,6,1,1,2,5,10,0.0
5,1,2,0,1,2,4,6,1,1,2,5,10,0.0
5,1,2,0,1,2,4,6,1,1,2,5,10,0.0
5,1,2,0,1,2,4,6,1,1,2,5,10,0.0
5,1,2,0,1,2,4,6,1,1,2,5,10,0.0
3,1,4,0,2,2,1,1,3,4,3,4,7,0.9449275362318841
3,1,4,0,2,2,1,1,3,4,3,4,7,0.9449275362318841
3,1,4,0,2,2,1,1,3,4,3,4,7,0.9449275362318841
3,1,4,0,2,2,1,1,3,4,3,4,7,0.9449275362318841
3,1,4,0,2,2,1,1,3,4,3,4,7,0.9449275362318841
6,2,2,0,2,1,2,5,3,3,2,5,6,0.5622837370242214
6,2,2,0,2,1,2,5,3,3,2,5,6,0.5622837370242214
6,2,2,0,2,1,2,5,3,3,2,5,6,0.5622837370242214
6,2,2,0,2,1,2,5,3,3,2,5,6,0.5622837370242214
6,2,2,0,2,1,2,5,3,3,2,5,6,0.5622837370242214
4,2,3,0,1,1,1,5,6,4,3,5,8,0.9047840944392669
4,2,3,0,1,1,1,5,6,4,3,5,8,0.9047840944392669
4,2,3,0,1,1,1,5,6,4,3,5,8,0.9047840944392669
4,2,3,0,1,1,1,5,6,4,3,5,8,0.9047840944392669
4,2,3,0,1,1,1,5,6,4,3,5,8,0.9047840944392669
6,1,4,0,1,1,2,5,6,5,3,4,10,0.9760209816410641
6,1,4,0,1,1,2,5,6,5,3,4,10,0.9760209816410641
6,1,4,0,1,1,2,5,6,5,3,4,10,0.9760209816410641
6,1,4,0,1,1,2,5,6,5,3,4,10,0.9760209816410641
6,1,4,0,1,1,2,5,6,5,3,4,10,0.9760209816410641
2,2,2,0,2,1,4,1,1,2,2,4,10,0.0
2,2,2,0,2,1,4,1,1,2,2,4,10,0.0
2,2,2,0,2,1,4,1,1,2,2,4,10,0.0
2,2,2,0,2,1,4,1,1,2,2,4,10,0.0
2,2,2,0,2,1,4,1,1,2,2,4,10,0.0
6,2,2,1,2,1,4,6,1,2,2,2,5,0.0
6,2,2,1,2,1,4,6,1,2,2,2,5,0.0
6,2,2,1,2,1,4,6,1,2,2,2,5,0.0
6,2,2,1,2,1,4,6,1,2,2,2,5,0.0
6,2,2,1,2,1,4,6,1,2,2,2,5,0.0
3,2,4,1,2,1,1,4,6,4,3,5,6,0.0
3,2,4,1,2,1,1,4,6,4,3,5,6,0.0
3,2,4,1,2,1,1,4,6,4,3,5,6,0.0
3,2,4,1,2,1,1,4,6,4,3,5,6,0.0
3,2,4,1,2,1,1,4,6,4,3,5,6,0.0
4,1,4,1,1,2,1,5,5,2,3,5,8,0.6866920152091255
4,1,4,1,1,2,1,5,5,3,3,5,8,0.7157604955264969
4,1,4,1,1,2,1,5,5,3,3,5,8,0.702956020187455
4,1,4,1,1,2,1,5,5,2,3,5,8,0.6835637480798771
4,1,4,1,1,2,1,5,5,2,3,5,8,0.6888217522658611
1,1,2,0,2,2,4,1,1,1,3,2,4,0.08571428571428572
1,1,2,0,2,2,4,1,1,1,3,2,4,0.06382978723404255
1,1,2,0,2,2,4,1,1,1,3,2,4,0.09090909090909091
1,1,2,0,2,2,4,1,1,1,3,2,4,0.1111111111111111
1,1,2,0,2,2,4,1,1,1,3,2,4,0.05660377358490566
4,1,4,0,1,1,1,5,5,4,3,5,10,0.9468822170900693
4,1,4,0,1,1,1,5,5,4,3,5,10,0.7001953125
4,1,4,0,1,1,1,5,5,4,3,5,10,0.9387755102040817
4,1,4,0,1,1,1,5,5,5,3,5,10,0.6750392464678179
4,1,4,0,1,1,1,5,5,4,3,5,10,0.8064118372379778
4,1,1,0,1,2,4,6,1,1,2,1,6,0.0
4,1,1,0,1,2,4,6,1,1,2,5,6,0.0
4,1,1,0,1,2,4,6,1,1,2,5,6,0.0
4,1,1,0,1,2,4,6,1,1,2,1,6,0.0
4,1,1,0,1,2,4,6,1,1,2,1,6,0.0
4,2,3,0,2,2,1,5,2,1,2,3,7,0.0
4,2,3,0,2,2,1,5,2,1,2,3,7,0.0
4,2,3,0,2,2,1,5,2,1,2,3,7,0.0
4,2,3,0,2,2,1,5,2,1,2,3,7,0.0
4,2,3,0,2,2,1,5,2,1,2,3,7,0.0
6,1,3,0,2,1,4,6,2,3,1,5,4,0.986013986013986
6,1,3,0,2,1,4,6,2,3,1,5,4,0.9859154929577465
6,1,3,0,2,1,4,6,2,3,1,5,4,0.9859154929577465
6,1,3,0,2,1,4,6,2,3,1,5,4,0.9859154929577465
6,1,3,0,2,1,4,6,2,3,1,5,4,0.986013986013986
1,1,3,0,2,2,3,1,1,1,2,3,5,0.0
1,1,3,0,2,2,3,1,1,1,2,3,5,0.0
1,1,3,0,2,2,3,1,1,1,2,3,5,0.0
1,1,3,0,2,2,3,1,1,1,2,3,5,0.0
1,1,3,0,2,2,3,1,1,1,2,3,5,0.0
1,1,1,0,2,2,2,1,2,1,3,2,9,0.0
1,1,1,0,2,2,2,1,2,1,3,2,9,0.0
1,1,1,0,2,2,2,1,2,1,3,2,9,0.0
1,1,1,0,2,2,2,1,2,1,3,2,9,0.0
1,1,1,0,2,2,2,1,2,1,3,2,9,0.0
4,1,2,0,2,2,1,5,5,3,3,2,8,0.49238578680203043
4,1,2,0,2,2,1,5,5,3,3,2,8,0.49238578680203043
4,1,2,0,2,2,1,5,5,3,3,2,8,0.49238578680203043
4,1,2,0,2,2,1,5,5,3,3,2,8,0.49238578680203043
4,1,2,0,2,2,1,5,5,3,3,2,8,0.49238578680203043
6,1,4,0,1,1,4,6,4,5,2,2,9,0.9950502706883217
6,1,4,0,1,1,4,6,4,5,2,2,9,0.9951785445231279
6,1,4,0,1,1,4,6,4,5,2,2,9,0.9961103682995016
6,1,4,0,1,1,4,6,4,5,2,2,9,0.9949423107317844
6,1,4,0,1,1,4,6,4,5,2,2,9,0.995243757431629
6,1,3,0,1,1,4,6,6,5,3,5,10,0.9812734082397003
6,1,3,0,1,1,4,6,6,5,3,5,10,0.9810404076312359
6,1,3,0,1,1,4,6,6,5,3,5,10,0.9812821712681329
6,1,3,0,1,1,4,6,6,5,3,5,10,0.9810807614993496
6,1,3,0,1,1,4,6,6,5,3,5,10,0.9807414540202215
2,1,2,2,1,1,2,3,4,2,2,5,10,0.0
2,1,2,2,1,1,2,3,4,2,2,5,10,0.0
2,1,2,2,1,1,2,3,4,2,2,5,10,0.0
2,1,2,2,1,1,2,3,4,2,2,5,10,0.0
2,1,2,2,1,1,2,3,4,2,2,5,10,0.0
6,1,4,0,1,1,4,6,6,5,3,5,10,0.0
6,1,4,0,1,1,4,6,6,5,3,5,10,0.0
6,1,4,0,1,1,4,6,6,5,3,5,10,0.0
6,1,4,0,1,1,4,6,6,5,3,5,10,0.0
6,1,4,0,1,1,4,6,6,5,3,5,10,0.0
6,1,2,0,2,2,4,6,1,2,3,3,10,0.0
6,1,2,0,2,2,4,6,1,2,3,3,10,0.0
6,1,2,0,2,2,4,6,1,2,3,3,10,0.0
6,1,2,0,2,2,4,6,1,2,3,3,10,0.0
6,1,2,0,2,2,4,6,1,2,3,3,10,0.0
1,1,4,1,1,1,1,3,4,3,3,2,7,0.9151193633952255
1,1,4,1,1,1,1,3,4,3,3,2,7,0.9113573407202216
1,1,4,1,1,1,1,3,4,3,3,2,7,0.9142091152815014
1,1,4,1,1,1,1,3,4,3,3,2,7,0.9132791327913279
1,1,4,1,1,1,1,3,4,3,3,2,7,0.9123287671232877
5,1,4,0,2,1,1,5,6,5,3,4,9,0.888215595598788
5,1,4,0,2,1,1,5,6,5,3,4,9,0.887684048264498
5,1,4,0,2,1,1,5,6,5,3,4,9,0.884080207396434
5,1,4,0,2,1,1,5,6,5,3,4,9,0.8826171978225252
5,1,4,0,2,1,1,5,6,5,3,4,9,0.8836127121780974
3,1,3,2,1,1,1,3,6,5,3,2,6,0.08343711083437111
3,1,3,2,1,1,1,3,6,5,3,2,6,0.08850726552179657
3,1,3,2,1,1,1,3,6,5,3,2,6,0.08181818181818182
3,1,3,2,1,1,1,3,6,5,3,2,6,0.07947805456702253
3,1,3,2,1,1,1,3,6,5,3,2,6,0.08180708180708181
2,1,4,1,1,2,3,3,4,2,3,2,10,0.0
2,1,4,1,1,2,3,3,4,2,3,2,10,0.0
2,1,4,1,1,2,3,3,4,2,3,2,10,0.0
2,1,4,1,1,2,3,3,4,2,3,2,10,0.0
2,1,4,1,1,2,3,3,4,2,3,2,10,0.0
4,1,1,0,1,1,4,6,4,2,2,4,6,0.0
4,1,1,0,1,1,4,6,4,2,2,4,6,0.0
4,1,1,0,1,1,4,6,4,2,2,4,6,0.0
4,1,1,0,1,1,4,6,4,2,2,4,6,0.0
4,1,1,0,1,1,4,6,4,2,2,4,6,0.0
2,1,2,0,2,2,2,1,2,1,3,2,5,0.16
2,1,2,0,2,2,2,1,2,2,3,2,5,0.8743169398907104
2,1,2,0,2,2,2,1,2,2,3,2,5,0.5769230769230769
2,1,2,0,2,2,2,1,2,2,3,2,5,0.7317073170731707
2,1,2,0,2,2,2,1,2,2,3,2,5,0.6097560975609756
3,1,4,1,1,1,1,3,6,5,3,5,8,0.7283185840707964
3,1,4,1,1,1,1,3,6,5,3,5,8,0.7750865051903114
3,1,4,1,1,1,1,3,6,5,3,5,8,0.7720090293453724
3,1,4,1,1,1,1,3,6,5,3,5,8,0.722550953320184
3,1,4,1,1,1,1,3,6,5,3,5,8,0.7920918367346939
4,1,2,0,1,1,4,6,5,5,2,5,7,0.9762050030506406
4,1,2,0,1,1,4,6,5,5,2,5,7,0.9762050030506406
4,1,2,0,1,1,4,6,5,5,2,5,7,0.9762050030506406
4,1,2,0,1,1,4,6,5,5,2,5,7,0.9762050030506406
4,1,2,0,1,1,4,6,5,5,2,5,7,0.9762050030506406
3,2,4,0,1,1,1,2,4,3,3,3,7,0.4621481013273691
3,2,4,0,1,1,1,2,4,3,3,3,7,0.3916841801623604
3,2,4,0,1,1,1,2,4,3,3,3,7,0.4576973082294024
3,2,4,0,1,1,1,2,4,3,3,3,7,0.4287905445030902
3,2,4,0,1,1,1,2,4,3,3,3,7,0.4120605193566567
4,1,4,0,1,1,1,5,6,5,3,2,10,0.9652509652509652
4,1,4,0,1,1,1,5,6,5,3,2,10,0.9652509652509652
4,1,4,0,1,1,1,5,6,5,3,2,10,0.9652509652509652
4,1,4,0,1,1,1,5,6,5,3,2,10,0.9652509652509652
4,1,4,0,1,1,1,5,6,5,3,2,10,0.9652509652509652
1,1,1,1,1,2,2,3,1,1,3,2,8,0.5681818181818182
1,1,1,1,1,2,2,3,1,1,3,2,8,0.5681818181818182
1,1,1,1,1,2,2,3,1,1,3,2,8,0.5681818181818182
1,1,1,1,1,2,2,3,1,1,3,2,8,0.5681818181818182
1,1,1,1,1,2,2,3,1,1,3,2,8,0.5681818181818182
2,1,2,0,2,2,3,1,4,1,3,5,7,0.0
2,1,2,0,2,2,3,1,4,1,3,5,7,0.0
2,1,2,0,2,2,3,1,4,1,3,5,7,0.0
2,1,2,0,2,2,3,1,4,1,3,5,7,0.0
2,1,2,0,2,2,3,1,4,1,3,5,7,0.0
2,2,2,1,2,2,1,4,1,1,3,2,9,0.3374233128834356
2,2,2,1,2,2,1,4,1,1,3,2,9,0.3416149068322981
2,2,2,1,2,2,1,4,1,1,3,2,9,0.34591194968553457
2,2,2,1,2,2,1,4,1,1,3,2,9,0.34591194968553457
2,2,2,1,2,2,1,4,1,1,3,2,9,0.3374233128834356
1,1,4,0,2,2,4,1,2,1,3,3,8,0.0
1,1,4,0,2,2,4,1,2,1,3,3,8,0.0
1,1,4,0,2,2,4,1,2,1,3,3,8,0.0
1,1,4,0,2,2,4,1,2,1,3,3,8,0.0
1,1,4,0,2,2,4,1,2,1,3,3,8,0.0
1,1,2,0,1,2,3,2,3,1,3,4,5,0.0
1,1,2,0,1,2,3,2,3,1,3,4,5,0.0
1,1,2,0,1,2,3,2,3,1,3,4,5,0.0
1,1,2,0,1,2,3,2,3,1,3,4,5,0.0
1,1,2,0,1,2,3,2,3,1,3,4,5,0.0
5,1,3,0,1,1,4,6,3,4,3,4,10,0.592958616429895
5,1,3,0,1,1,4,6,3,4,3,4,10,0.5852737570799245
5,1,3,0,1,1,4,6,3,4,3,4,10,0.5704041720990873
5,1,3,0,1,1,4,6,3,4,3,4,10,0.5675853018372703
5,1,3,0,1,1,4,6,3,4,3,4,10,0.592958616429895
6,1,4,0,1,1,4,6,5,5,2,2,7,0.9893175074183976
6,1,4,0,1,1,4,6,5,5,2,2,7,0.9887307236061684
6,1,4,0,1,1,4,6,5,5,2,2,7,0.9887307236061684
6,1,4,0,1,1,4,6,5,5,2,2,7,0.9887307236061684
6,1,4,0,1,1,4,6,5,5,2,2,7,0.9893175074183976
4,1,1,0,1,2,4,6,2,1,2,3,6,0.0
4,1,1,0,1,2,4,6,2,1,2,3,6,0.0
4,1,1,0,1,2,4,6,2,1,2,3,6,0.0
4,1,1,0,1,2,4,6,2,1,2,3,6,0.0
4,1,1,0,1,2,4,6,2,1,2,3,6,0.0
5,1,2,0,1,1,4,6,3,2,2,5,7,0.0
5,1,2,0,1,1,4,6,3,2,2,5,7,0.0
5,1,2,0,1,1,4,6,3,2,2,5,7,0.0
5,1,2,0,1,1,4,6,3,2,2,5,7,0.0
5,1,2,0,1,1,4,6,3,2,2,5,7,0.0
2,1,4,1,1,1,1,3,4,3,1,2,9,0.19756001574183393
2,1,4,1,1,1,1,3,4,3,1,2,9,0.21785574710148073
2,1,4,1,1,1,1,3,4,3,1,2,9,0.23130690701738252
2,1,4,1,1,1,1,3,4,3,1,2,9,0.2551367256861651
2,1,4,1,1,1,1,3,4,3,1,2,9,0.1919276375798115
4,1,3,2,1,1,2,5,4,3,3,4,8,0.838353101906477
4,1,3,2,1,1,2,5,4,3,3,4,8,0.838353101906477
4,1,3,2,1,1,2,5,4,3,3,4,8,0.838353101906477
4,1,3,2,1,1,2,5,4,3,3,4,8,0.8384051670599926
4,1,3,2,1,1,2,5,4,3,3,4,8,0.838353101906477
3,1,4,2,1,1,1,3,6,5,3,5,9,0.8964194373401535
3,1,4,2,1,1,1,3,6,5,3,5,9,0.8960153419987215
3,1,4,2,1,1,1,3,6,5,3,5,9,0.8967796971635743
3,1,4,2,1,1,1,3,6,5,3,5,9,0.896037494674052
3,1,4,2,1,1,1,3,6,5,3,5,9,0.8959931798806479
6,2,3,0,2,1,2,5,1,3,2,5,10,0.5911330049261084
6,2,3,0,2,1,2,5,1,3,2,5,10,0.5908419497784343
6,2,3,0,2,1,2,5,1,3,2,5,10,0.5908419497784343
6,2,3,0,2,1,2,5,1,3,2,5,10,0.5908419497784343
6,2,3,0,2,1,2,5,1,3,2,5,10,0.5908419497784343
5,1,4,0,1,1,2,5,6,5,3,5,10,0.9496348526819441
5,1,4,0,1,1,2,5,6,5,3,5,10,0.9496348526819441
5,1,4,0,1,1,2,5,6,5,3,5,10,0.9496348526819441
5,1,4,0,1,1,2,5,6,5,3,5,10,0.9496348526819441
5,1,4,0,1,1,2,5,6,5,3,5,10,0.9496348526819441
1,1,3,0,1,2,3,2,4,1,3,3,7,0.7705479452054794
1,1,3,0,1,2,3,2,4,1,3,3,7,0.7853403141361257
1,1,3,0,1,2,3,2,4,1,3,3,7,0.7853403141361257
1,1,3,0,1,2,3,2,4,1,3,3,7,0.7853403141361257
1,1,3,0,1,2,3,2,4,1,3,3,7,0.7317073170731707
2,1,2,2,1,1,1,3,4,3,3,5,4,0.0
2,1,2,2,1,1,1,3,4,3,3,5,4,0.0
